['ignore', 'EgoAccelerationX', 'EgoAccelerationY', 'egoAccelerationZ', 'egoSpeed', 'attackTime', 'ignore']
[0, 2.3551454585031916e-09, -0.012316057253194512, 0.0008875320568705016, 0.1425554603536299, 0, 0]
[0, 2.34053208490917e-09, -0.012244686280053303, 0.0008820248598009877, 0.2854091165743781, 0, 0]
[0, 2.3361171181570594e-09, -0.012220771360905703, 0.0008803608401477708, 0.42826339923596296, 0, 0]
[0, 2.3358565541686697e-09, -0.012217144088196612, 0.0008802624520315809, 0.571117684406557, 0, 0]
[0, 2.3372103044651926e-09, -0.01222133499169391, 0.0008807739085534511, 0.7139719700907299, 0, 0]
[0, 2.62238035885782e-05, 6.189797222832135, 9.882387927879122, 0.8568262559702273, 0, 0]
[0, 1.2040382732513622e-06, 3.904753485386889, 0.4537394152659314, 0.9463859505375788, 0, 0]
[0, 2.549403075945856e-05, 8.441354362441743, 9.607374553731011, 1.1424307483685177, 0, 0]
[0, 2.3770160123507618e-05, 8.654736836677937, 8.957737124025519, 1.2330257838621028, 0, 0]
[0, 1.975528161202271e-05, 10.380627692458464, 7.444738288635087, 1.3816401976171888, 0, 0]
[0, 1.575849863914352e-05, 11.986538716387514, 5.938558733208334, 1.5322167358932264, 0, 0]
[0, 1.2747917778523013e-05, 13.337377665586107, 4.804027711274238, 1.6828150447206365, 0, 0]
[0, 1.0935207293420513e-05, 14.409348101103388, 4.120911250612617, 1.8315453962680928, 0, 0]
[0, 1.0133662296112287e-05, 15.224668776103078, 3.8188503488469263, 1.9779634627915483, 0, 0]
[0, 1.0016730252242665e-05, 15.82193787410176, 3.774784964191881, 2.122412490115144, 0, 0]
[0, 1.0269994189312365e-05, 16.239296593166756, 3.870226756099235, 2.265517966939692, 0, 0]
[0, 1.065835473089063e-05, 16.507200724051295, 4.016579590426763, 2.40788850156261, 0, 0]
[0, 1.1038460601575896e-05, 16.647245609778267, 4.159821806638695, 2.549982094277313, 0, 0]
[0, 1.1343007167238097e-05, 16.673992231981412, 4.274589586538721, 2.6920798542398594, 0, 0]
[0, 1.1555733281147407e-05, 16.59769070109239, 4.3547549259953096, 2.8343153208194973, 0, 0]
[0, 1.1687946263044077e-05, 16.42672592054933, 4.4045791363393905, 2.9767225479255797, 0, 0]
[0, 1.1761206516056412e-05, 16.16931102738441, 4.432187195049904, 3.119281624267885, 0, 0]
[0, 1.1796875814876919e-05, 15.834387088333141, 4.445629077000532, 3.261952406629857, 0, 0]
[0, 1.1811266856291331e-05, 15.431896816527406, 4.45105234520584, 3.404694952034231, 0, 0]
[0, 1.1814521196426559e-05, 14.97265810133095, 4.452279035610463, 3.547479030862605, 0, 0]
[0, 1.1811492645092409e-05, 14.468038152975765, 4.451136665305238, 3.690286344419238, 0, 0]
[0, 1.1803348199195587e-05, 13.92957158799662, 4.448069247750281, 3.8331088051903923, 0, 0]
[0, 1.1789225051155222e-05, 13.368606540397138, 4.442744469130486, 3.975945341805515, 0, 0]
[0, 1.1767413662442597e-05, 12.796016400574915, 4.434526106437663, 4.118798711222867, 0, 0]
[0, 1.1736247441810344e-05, 12.221984794193324, 4.422781225665545, 4.261673008735673, 0, 0]
[0, 1.1694489493986418e-05, 11.655855829303368, 4.407044826423482, 4.40457204328285, 0, 0]
[0, 1.1641520683791599e-05, 11.106036184608053, 4.387083676438011, 4.547498466603306, 0, 0]
[0, 1.1577347403697628e-05, 10.579935979290873, 4.362900125772265, 4.690453442347593, 0, 0]
[0, 1.1502533665132684e-05, 10.083938240948546, 4.334706799559998, 4.8334366433177465, 0, 0]
[0, 1.1418112422202088e-05, 9.623390073333926, 4.30289145871345, 4.976446414249439, 0, 0]
[0, 1.1325468957064224e-05, 9.202611278087122, 4.267981697616438, 5.1194799965594795, 0, 0]
[0, 1.1226309544381218e-05, 8.824917884337767, 4.230612772626522, 5.262533760882925, 0, 0]
[0, 1.1122517620140807e-05, 8.492658883889485, 4.191498507267038, 5.405603426339448, 0, 0]
[0, 1.1016124625620426e-05, 8.207264716695892, 4.151404080552407, 5.548684263229161, 0, 0]
[0, 1.0909224412155656e-05, 7.969305977617236, 4.111119644400756, 5.691771282378062, 0, 0]
[0, 1.0803918512732097e-05, 7.778560638630365, 4.071434377092828, 5.834859414324855, 0, 0]
[0, 1.0702224359253964e-05, 7.634087931537982, 4.033111284114938, 5.977943678825835, 0, 0]
[0, 1.0606034158427478e-05, 7.5343069807372185, 3.9968635445545164, 6.121019342175504, 0, 0]
[0, 1.0517061580554335e-05, 7.47707832226966, 3.9633334066787973, 6.264082057928995, 0, 0]
[0, 1.043676683014441e-05, 7.459786577379025, 3.9330745924818973, 6.4071279860685575, 0, 0]
[0, 1.0366351542121307e-05, 7.479422738472191, 3.9065389481757435, 6.55015388631891, 0, 0]
[0, 1.0306722891155055e-05, 7.532664741352074, 3.8840677705814928, 6.693157182798501, 0, 0]
[0, 1.0258480684121041e-05, 7.615955219533492, 3.86588790643924, 6.836135999010908, 0, 0]
[0, 1.0221926098869659e-05, 7.725575545614171, 3.852112421368937, 6.979089164030974, 0, 0]
[0, 1.0197072497164307e-05, 7.85771545498843, 3.8427453854031612, 7.122016192322605, 0, 0]
[0, 1.018365517271032e-05, 8.008537712349344, 3.837690143197516, 7.264917240860776, 0, 0]
[0, 1.0181188272019168e-05, 8.174237422789066, 3.8367603254835694, 7.407793048025015, 0, 0]
[0, 1.018896965931241e-05, 8.351095708436496, 3.839692808829964, 7.550644859124904, 0, 0]
[0, 1.020613578703047e-05, 8.535527570924948, 3.8461618377085047, 7.693474343450877, 0, 0]
[0, 1.0231700454622677e-05, 8.724123843767172, 3.8557935712144835, 7.836283507471739, 0, 0]
[0, 1.0264557830716842e-05, 8.913687208725774, 3.8681804031801064, 7.979074608309458, 0, 0]
[0, 1.030360644727937e-05, 9.101262311446257, 3.8828945100415857, 8.121850070957855, 0, 0]
[0, 1.034767268538659e-05, 9.284160064785205, 3.899500203449308, 8.264612411972896, 0, 0]
[0, 1.0395609789846569e-05, 9.459976276641504, 3.9175647911533407, 8.407364171576056, 0, 0]
[0, 1.0446304967949898e-05, 9.62660478464461, 3.93666777091101, 8.550107855350774, 0, 0]
[0, 1.0498686563002293e-05, 9.78224532205054, 3.9564082986915245, 8.692845886020196, 0, 0]
[0, 1.055176430065075e-05, 9.92540638168401, 3.976410965411221, 8.835580565172885, 0, 0]
[0, 1.06046182276438e-05, 10.054903383922587, 3.9963299980401423, 8.97831404433646, 0, 0]
[0, 1.0656428685801566e-05, 10.169852492983466, 4.015852057355319, 9.121048304427795, 0, 0]
[0, 1.070642913551688e-05, 10.269660461967504, 4.034697838511557, 9.263785142382238, 0, 0]
[0, 1.0753996389033864e-05, 10.354010918637469, 4.052622698168832, 9.406526163673995, 0, 0]
[0, 1.0798561422548888e-05, 10.422847531762264, 4.069416528373091, 9.549272779434721, 0, 0]
[0, 1.0839656969263474e-05, 10.476354519491842, 4.0849030808371944, 9.69202620697963, 0, 0]
[0, 1.087690516824836e-05, 10.514934976465662, 4.098938916105499, 9.834787472712252, 0, 0]
[0, 1.0910000365358531e-05, 10.539187502833052, 4.111412121289423, 9.977557416589123, 0, 0]
[0, 1.093873565520615e-05, 10.549881618500974, 4.1222408985311185, 10.120336697531448, 0, 0]
[0, 1.0962965394422255e-05, 10.547932435694346, 4.1313720937228995, 10.263125799410181, 0, 0]
[0, 1.0982623891737933e-05, 10.534375045729826, 4.138779700735772, 10.405925037411507, 0, 0]
[0, 1.0997708204730782e-05, 10.510339050857493, 4.14446334819721, 10.548734564757973, 0, 0]
[0, 1.100827439034283e-05, 10.477023639184983, 4.148446757535108, 10.69155437988936, 0, 0]
[0, 1.1014456397762414e-05, 10.435673563152394, 4.1507761462390835, 10.834384334270382, 0, 0]
[0, 1.1016429601325843e-05, 10.387556339056369, 4.1515185447679, 10.977224141034817, 0, 0]
[0, 1.1014413019598338e-05, 10.333940938868146, 4.150759997333778, 11.120073384663165, 0, 0]
[0, 1.1008691016882434e-05, 10.276078198159075, 4.148603620574916, 11.262931531845128, 0, 0]
[0, 1.099957288374205e-05, 10.21518311488659, 4.1451675062084945, 11.405797943620284, 0, 0]
[0, 1.0987409212155775e-05, 10.152419166166798, 4.140582465451721, 11.548671888799376, 0, 0]
[0, 1.0972567174891531e-05, 10.088884724361902, 4.134989625534663, 11.691552558582911, 0, 0]
[0, 1.095544679089037e-05, 10.025601610059551, 4.1285379036489, 11.834439082211585, 0, 0]
[0, 1.09364571301112e-05, 9.963505779913188, 4.121381394532211, 11.977330543398413, 0, 0]
[0, 1.0916008674716683e-05, 9.90344011171485, 4.113676716920678, 12.120225997232167, 0, 0]
[0, 1.0894524923115752e-05, 9.84614921726207, 4.105580372294343, 12.263124487202477, 0, 0]
[0, 1.0872413099253564e-05, 9.792276186970774, 4.09724617186349, 12.406025061964598, 0, 0]
[0, 1.0850059075081633e-05, 9.742361148122441, 4.088822787699435, 12.548926791463325, 0, 0]
[0, 1.0827842308305207e-05, 9.696841500239469, 4.080451483336113, 12.691828782054792, 0, 0]
[0, 1.0806120084668444e-05, 9.656053678246844, 4.072264071430077, 12.834730190289644, 0, 0]
[0, 1.0785198397906305e-05, 9.620236284138498, 4.064381139806078, 12.977630235077157, 0, 0]
[0, 1.0765375683083156e-05, 9.589534421773378, 4.0569105787587105, 13.120528208007224, 0, 0]
[0, 1.0746899829731064e-05, 9.564005067215398, 4.049946430511686, 13.263423481664088, 0, 0]
[0, 1.0729969956706666e-05, 9.543623306386468, 4.043568073945555, 13.40631551584808, 0, 0]
[0, 1.0714771262322612e-05, 9.528289275271229, 4.037839744169313, 13.549203861669957, 0, 0]
[0, 1.07014247293563e-05, 9.517835641860563, 4.0328103795154835, 13.692088163565288, 0, 0]
[0, 1.0690020612695118e-05, 9.512035475834463, 4.028513778658648, 13.834968159317897, 0, 0]
[0, 1.0680615956922094e-05, 9.510610360065817, 4.024969042232369, 13.977843678236683, 0, 0]
[0, 1.0673226064395093e-05, 9.51323860669427, 4.022181269550239, 14.12071463767152, 0, 0]
[0, 1.0667806959482225e-05, 9.519563451048024, 4.020142474666074, 14.26358103807564, 0, 0]
[0, 1.0664335741834426e-05, 9.52920110730713, 4.018832684219078, 14.406442956847137, 0, 0]
[0, 1.0662712323716483e-05, 9.541748581248356, 4.018221177818771, 14.549300541190503, 0, 0]
[0, 1.066283205528597e-05, 9.556791146956677, 4.0182678329020085, 14.692154000237476, 0, 0]
[0, 1.0664570117669647e-05, 9.57390940680265, 4.0189245354038485, 14.835003596660082, 0, 0]
[0, 1.0667797204901103e-05, 9.592685865602819, 4.020136622073158, 14.977849637998396, 0, 0]
[0, 1.0672324168724469e-05, 9.612710962287334, 4.021844321535466, 15.120692467902185, 0, 0]
[0, 1.0677997156686686e-05, 9.633588514074992, 4.023984166054058, 15.263532457471078, 0, 0]
[0, 1.0684656997437517e-05, 9.654940539831282, 4.026490349449403, 15.406369996846724, 0, 0]
[0, 1.0692094931724029e-05, 9.676411440701507, 4.029296010040019, 15.54920548719154, 0, 0]
[0, 1.0700153671388085e-05, 9.697671526481171, 4.032334422962199, 15.692039333164109, 0, 0]
[0, 1.0708676093786413e-05, 9.718419886773159, 4.035540088485272, 15.834871935973853, 0, 0]
[0, 1.0717452892031099e-05, 9.738386615090095, 4.038849707691019, 15.977703687081664, 0, 0]
[0, 1.0726349373905432e-05, 9.757334403080014, 4.042203039187149, 16.120534962589513, 0, 0]
[0, 1.0735206690268887e-05, 9.775059529538709, 4.045543634598531, 16.263366118346436, 0, 0]
[0, 1.0743909544248164e-05, 9.791392276330358, 4.048819451291528, 16.40619748578164, 0, 0]
[0, 1.075229593492991e-05, 9.80619680879919, 4.051983344860255, 16.54902936846643, 0, 0]
[0, 1.0760287255212337e-05, 9.819370563829832, 4.0549934437109725, 16.691862039389022, 0, 0]
[0, 1.076778257480418e-05, 9.830843192201632, 4.057813411488326, 16.834695738926623, 0, 0]
[0, 1.0774673557959128e-05, 9.840575105520413, 4.060412602025727, 16.977530673479524, 0, 0]
[0, 1.0780912593243057e-05, 9.848555679563074, 4.062766114499942, 17.120367014738928, 0, 0]
[0, 1.0786456121358116e-05, 9.854801167322096, 4.064854755746042, 17.263204899545908, 0, 0]
[0, 1.079125979913544e-05, 9.859352375340455, 4.066664917382225, 17.406044430296227, 0, 0]
[0, 1.0795297672192828e-05, 9.86227215587668, 4.068188377151688, 17.548885675849657, 0, 0]
[0, 1.0798582988039231e-05, 9.86364276686419, 4.069422031751476, 17.691728672885723, 0, 0]
[0, 1.0801088183903436e-05, 9.863563148766305, 4.070367571277398, 17.834573427661898, 0, 0]
[0, 1.0802844862075739e-05, 9.862146165494615, 4.071031103437916, 17.977419918114997, 0, 0]
[0, 1.0803885011905667e-05, 9.859515853015909, 4.071422736907614, 18.12026809625331, 0, 0]
[0, 1.0804236102410782e-05, 9.855804715880552, 4.071556132717634, 18.26311789078424, 0, 0]
[0, 1.0803956590635986e-05, 9.851151108060382, 4.0714480323305295, 18.405969209920706, 0, 0]
[0, 1.0803077986801241e-05, 9.845696730199933, 4.071117771462184, 18.548821944313946, 0, 0]
[0, 1.0801668046576645e-05, 9.839584271281083, 4.070586787786365, 18.69167597005748, 0, 0]
[0, 1.0799787070190314e-05, 9.832955218385877, 4.069878130016932, 18.834531151709257, 0, 0]
[0, 1.0797499923404809e-05, 9.825947853684205, 4.069015976493496, 18.977387345287795, 0, 0]
[0, 1.0794869605187047e-05, 9.818695453606383, 4.068025170005074, 19.120244401193816, 0, 0]
[0, 1.0791964748519301e-05, 9.81132470117659, 4.066930774471598, 19.263102167012043, 0, 0]
[0, 1.0788852496543936e-05, 9.803954318026108, 4.06575766028422, 19.405960490164585, 0, 0]
[0, 1.0785595455302749e-05, 9.796693919508032, 4.064530121501337, 19.54881922037289, 0, 0]
[0, 1.0782255453162243e-05, 9.789643092145607, 4.063271530129295, 19.691678211909107, 0, 0]
[0, 1.077889457442441e-05, 9.782890689963454, 4.062004029808774, 19.83453732560957, 0, 0]
[0, 1.0775561669639898e-05, 9.776514342917652, 4.0607482717853225, 19.977396430636112, 0, 0]
[0, 1.077230702951501e-05, 9.770580168530545, 4.059523193694649, 20.120255405971758, 0, 0]
[0, 1.0769184317615757e-05, 9.765142675057445, 4.058345842694601, 20.263114141646266, 0, 0]
[0, 1.0766227063477243e-05, 9.760244843018352, 4.057231242107076, 20.405972539691724, 0, 0]
[0, 1.0763469958052498e-05, 9.75591837028761, 4.056192300499568, 20.548830514828598, 0, 0]
[0, 1.0760942545278538e-05, 9.752184064374664, 4.055239762488869, 20.691687994894778, 0, 0]
[0, 1.075866722543853e-05, 9.749052365221493, 4.0543821977719645, 20.834544921024754, 0, 0]
[0, 1.0756663058976778e-05, 9.746523980629286, 4.053626026878681, 20.977401247601414, 0, 0]
[0, 1.0754933132132764e-05, 9.744590616640082, 4.052975579561682, 21.12025694199043, 0, 0]
[0, 1.0753494773882479e-05, 9.743235784836479, 4.05243318289099, 21.26311198408655, 0, 0]
[0, 1.0752343585656252e-05, 9.742435668900699, 4.051999275369309, 21.405966365687505, 0, 0]
[0, 1.0751476988023817e-05, 9.742160033310299, 4.0516725428181255, 21.548820089722135, 0, 0]
[0, 1.0750886518776154e-05, 9.742373157689284, 4.0514500722032665, 21.691673169357166, 0, 0]
[0, 1.0750561249528573e-05, 9.743034781111733, 4.051327519574358, 21.83452562700701, 0, 0]
